campaign_date,team_id,settlement_id,ward_code,lga_name,target_population_under5,doses_administered
2026-03-13,T19,S01407,W019,Ilela,45,40
2026-03-13,T19,S01420,W019,Ilela,20,14
2026-03-13,T19,S01419,W019,Ilela,19,12
2026-03-13,T19,S01405,W019,Ilela,19,15
2026-03-13,T19,S01404,W019,Ilela,4,2
2026-03-09,T20,S01433,W020,Idi-Oro,96,101
2026-03-09,T20,S01484,W020,Idi-Oro,842,876
2026-03-09,T20,S01499,W020,Idi-Oro,436,443
2026-03-09,T20,S01513,W020,Idi-Oro,65,56
2026-03-09,T20,S01431,W020,Idi-Oro,33,32
2026-03-09,T20,S01456,W020,Idi-Oro,42,26
2026-03-09,T20,S01510,W020,Idi-Oro,289,261
2026-03-09,T20,S01444,W020,Idi-Oro,704,726
2026-03-09,T20,S01481,W020,Idi-Oro,89,52
2026-03-09,T20,S01501,W020,Idi-Oro,71,46
2026-03-09,T20,S01506,W020,Idi-Oro,66,69
2026-03-09,T20,S01435,W020,Idi-Oro,76,56
2026-03-09,T20,S01452,W020,Idi-Oro,34,23
2026-03-09,T20,S01427,W020,Idi-Oro,241,212
2026-03-09,T20,S01467,W020,Idi-Oro,63,40
2026-03-09,T20,S01432,W020,Idi-Oro,617,621
2026-03-10,T20,S01451,W020,Idi-Oro,262,217
2026-03-10,T20,S01505,W020,Idi-Oro,141,119
2026-03-10,T20,S01442,W020,Idi-Oro,50,42
2026-03-10,T20,S01449,W020,Idi-Oro,163,157
2026-03-10,T20,S01461,W020,Idi-Oro,18,13
2026-03-10,T20,S01488,W020,Idi-Oro,204,119
2026-03-10,T20,S01443,W020,Idi-Oro,291,268
2026-03-10,T20,S01500,W020,Idi-Oro,37,29
2026-03-10,T20,S01455,W020,Idi-Oro,446,325
2026-03-10,T20,S01457,W020,Idi-Oro,112,103
2026-03-10,T20,S01464,W020,Idi-Oro,23,19
2026-03-10,T20,S01459,W020,Idi-Oro,123,104
2026-03-10,T20,S01465,W020,Idi-Oro,45,33
2026-03-10,T20,S01475,W020,Idi-Oro,72,60
2026-03-10,T20,S01508,W020,Idi-Oro,26,16
2026-03-10,T20,S01498,W020,Idi-Oro,127,109
2026-03-11,T20,S01446,W020,Idi-Oro,153,87
2026-03-11,T20,S01454,W020,Idi-Oro,552,500
2026-03-11,T20,S01504,W020,Idi-Oro,48,44
2026-03-11,T20,S01468,W020,Idi-Oro,122,121
2026-03-11,T20,S01458,W020,Idi-Oro,30,24
2026-03-11,T20,S01426,W020,Idi-Oro,28,24
2026-03-11,T20,S01492,W020,Idi-Oro,16,16
2026-03-11,T20,S01491,W020,Idi-Oro,180,103
2026-03-11,T20,S01437,W020,Idi-Oro,11,8
2026-03-11,T20,S01490,W020,Idi-Oro,318,286
2026-03-11,T20,S01450,W020,Idi-Oro,1036,661
2026-03-11,T20,S01436,W020,Idi-Oro,104,59
2026-03-11,T20,S01448,W020,Idi-Oro,18,19
2026-03-11,T20,S01477,W020,Idi-Oro,74,58
2026-03-11,T20,S01469,W020,Idi-Oro,201,190
2026-03-11,T20,S01466,W020,Idi-Oro,85,79
2026-03-12,T20,S01429,W020,Idi-Oro,21,15
2026-03-12,T20,S01497,W020,Idi-Oro,91,80
2026-03-12,T20,S01434,W020,Idi-Oro,330,336
2026-03-12,T20,S01430,W020,Idi-Oro,9,9
2026-03-12,T20,S01439,W020,Idi-Oro,457,344
2026-03-12,T20,S01494,W020,Idi-Oro,76,47
2026-03-12,T20,S01503,W020,Idi-Oro,24,16
2026-03-12,T20,S01476,W020,Idi-Oro,55,41
2026-03-12,T20,S01480,W020,Idi-Oro,475,342
2026-03-12,T20,S01453,W020,Idi-Oro,248,165
2026-03-12,T20,S01428,W020,Idi-Oro,22,13
2026-03-12,T20,S01493,W020,Idi-Oro,147,134
2026-03-12,T20,S01424,W020,Idi-Oro,132,88
2026-03-12,T20,S01441,W020,Idi-Oro,167,166
2026-03-12,T20,S01483,W020,Idi-Oro,179,187
2026-03-12,T20,S01447,W020,Idi-Oro,54,31
2026-03-13,T20,S01478,W020,Idi-Oro,198,177
2026-03-13,T20,S01507,W020,Idi-Oro,346,362
2026-03-13,T20,S01425,W020,Idi-Oro,176,115
2026-03-13,T20,S01438,W020,Idi-Oro,71,67
2026-03-13,T20,S01512,W020,Idi-Oro,433,267
2026-03-13,T20,S01489,W020,Idi-Oro,95,86
2026-03-13,T20,S01487,W020,Idi-Oro,82,86
2026-03-13,T20,S01479,W020,Idi-Oro,458,458
2026-03-13,T20,S01460,W020,Idi-Oro,47,32
2026-03-13,T20,S01470,W020,Idi-Oro,44,45
2026-03-13,T20,S01462,W020,Idi-Oro,46,39
2026-03-13,T20,S01445,W020,Idi-Oro,86,48
2026-03-09,T21,S01519,W021,Gwarin,69,62
2026-03-09,T21,S01528,W021,Gwarin,37,25
2026-03-09,T21,S01541,W021,Gwarin,60,61
2026-03-09,T21,S01525,W021,Gwarin,36,25
2026-03-09,T21,S01518,W021,Gwarin,42,23
2026-03-09,T21,S01537,W021,Gwarin,44,33
2026-03-09,T21,S01550,W021,Gwarin,36,34
2026-03-10,T21,S01536,W021,Gwarin,20,16
2026-03-10,T21,S01516,W021,Gwarin,18,18
2026-03-10,T21,S01552,W021,Gwarin,8,5
2026-03-10,T21,S01540,W021,Gwarin,183,182
2026-03-10,T21,S01534,W021,Gwarin,40,31
2026-03-10,T21,S01515,W021,Gwarin,18,17
2026-03-10,T21,S01524,W021,Gwarin,59,48
2026-03-11,T21,S01514,W021,Gwarin,48,38
2026-03-11,T21,S01521,W021,Gwarin,5,5
2026-03-11,T21,S01553,W021,Gwarin,10,9
2026-03-11,T21,S01549,W021,Gwarin,15,13
2026-03-11,T21,S01532,W021,Gwarin,158,167
2026-03-11,T21,S01533,W021,Gwarin,25,18
2026-03-11,T21,S01554,W021,Gwarin,87,91
2026-03-12,T21,S01547,W021,Gwarin,30,29
2026-03-12,T21,S01551,W021,Gwarin,28,26
2026-03-12,T21,S01539,W021,Gwarin,20,13
2026-03-12,T21,S01526,W021,Gwarin,34,20
2026-03-12,T21,S01544,W021,Gwarin,46,45
2026-03-12,T21,S01546,W021,Gwarin,39,35
2026-03-12,T21,S01531,W021,Gwarin,124,131
2026-03-13,T21,S01529,W021,Gwarin,85,73
2026-03-13,T21,S01548,W021,Gwarin,21,20
2026-03-13,T21,S01527,W021,Gwarin,30,31
2026-03-13,T21,S01520,W021,Gwarin,15,12
2026-03-09,T22,S01564,W022,Katsuma,124,102
2026-03-09,T22,S01581,W022,Katsuma,58,35
2026-03-09,T22,S01565,W022,Katsuma,133,77
2026-03-09,T22,S01560,W022,Katsuma,24,24
2026-03-10,T22,S01579,W022,Katsuma,173,169
2026-03-10,T22,S01582,W022,Katsuma,8,6
2026-03-10,T22,S01557,W022,Katsuma,29,23
2026-03-10,T22,S01558,W022,Katsuma,12,10
2026-03-11,T22,S01586,W022,Katsuma,29,22
2026-03-11,T22,S01569,W022,Katsuma,25,22
2026-03-11,T22,S01583,W022,Katsuma,15,11
2026-03-11,T22,S01563,W022,Katsuma,49,39
2026-03-12,T22,S01561,W022,Katsuma,59,49
2026-03-12,T22,S01559,W022,Katsuma,34,24
2026-03-12,T22,S01568,W022,Katsuma,41,36
2026-03-12,T22,S01578,W022,Katsuma,41,34
2026-03-13,T22,S01585,W022,Katsuma,91,96
2026-03-13,T22,S01574,W022,Katsuma,146,81
2026-03-09,T23,S01613,W023,Katsuma,34,31
2026-03-09,T23,S01634,W023,Katsuma,16,12
2026-03-09,T23,S01612,W023,Katsuma,78,55
2026-03-09,T23,S01606,W023,Katsuma,367,224
2026-03-09,T23,S01605,W023,Katsuma,5,3
2026-03-09,T23,S01599,W023,Katsuma,48,33
2026-03-09,T23,S01618,W023,Katsuma,20,17
2026-03-10,T23,S01608,W023,Katsuma,5,5
2026-03-10,T23,S01607,W023,Katsuma,35,27
2026-03-10,T23,S01633,W023,Katsuma,11,7
2026-03-10,T23,S01624,W023,Katsuma,21,15
2026-03-10,T23,S01615,W023,Katsuma,68,38
2026-03-10,T23,S01621,W023,Katsuma,20,12
2026-03-10,T23,S01610,W023,Katsuma,39,36
2026-03-11,T23,S01629,W023,Katsuma,79,81
2026-03-11,T23,S01594,W023,Katsuma,82,49
2026-03-11,T23,S01590,W023,Katsuma,54,44
2026-03-11,T23,S01628,W023,Katsuma,62,64
2026-03-11,T23,S01602,W023,Katsuma,128,121
2026-03-11,T23,S01609,W023,Katsuma,33,28
2026-03-11,T23,S01619,W023,Katsuma,54,41
2026-03-12,T23,S01604,W023,Katsuma,12,8
2026-03-12,T23,S01623,W023,Katsuma,13,14
2026-03-12,T23,S01635,W023,Katsuma,250,171
2026-03-12,T23,S01603,W023,Katsuma,9,8
2026-03-12,T23,S01593,W023,Katsuma,48,30
2026-03-12,T23,S01596,W023,Katsuma,60,43
2026-03-12,T23,S01591,W023,Katsuma,39,26
2026-03-13,T23,S01625,W023,Katsuma,60,64
2026-03-13,T23,S01616,W023,Katsuma,31,19
2026-03-13,T23,S01592,W023,Katsuma,15,13
2026-03-09,T24,S01659,W024,Ilela,17,13
2026-03-09,T24,S01644,W024,Ilela,11,9
2026-03-09,T24,S01662,W024,Ilela,37,29
2026-03-09,T24,S01647,W024,Ilela,47,40
2026-03-09,T24,S01648,W024,Ilela,89,65
2026-03-09,T24,S01641,W024,Ilela,121,81
2026-03-09,T24,S01646,W024,Ilela,121,110
2026-03-10,T24,S01642,W024,Ilela,17,15
2026-03-10,T24,S01666,W024,Ilela,3,3
2026-03-10,T24,S01653,W024,Ilela,68,45
2026-03-10,T24,S01664,W024,Ilela,16,11
2026-03-10,T24,S01645,W024,Ilela,63,53
2026-03-10,T24,S01663,W024,Ilela,25,18
2026-03-10,T24,S01658,W024,Ilela,76,67
2026-03-11,T24,S01665,W024,Ilela,44,32
2026-03-11,T24,S01654,W024,Ilela,102,66
2026-03-11,T24,S01660,W024,Ilela,83,84
2026-03-11,T24,S01637,W024,Ilela,30,31
2026-03-11,T24,S01669,W024,Ilela,7,6
2026-03-11,T24,S01636,W024,Ilela,71,51
2026-03-11,T24,S01652,W024,Ilela,65,62
2026-03-12,T24,S01651,W024,Ilela,64,48
2026-03-12,T24,S01661,W024,Ilela,36,25
2026-03-12,T24,S01649,W024,Ilela,146,133
2026-03-12,T24,S01639,W024,Ilela,120,74
2026-03-12,T24,S01667,W024,Ilela,19,19
2026-03-12,T24,S01655,W024,Ilela,127,119
2026-03-12,T24,S01656,W024,Ilela,40,40
2026-03-13,T24,S01650,W024,Ilela,27,16
2026-03-13,T24,S01640,W024,Ilela,49,28
2026-03-13,T24,S01670,W024,Ilela,40,42
2026-03-09,T26,S01732,W026,Katsuma,43,26
2026-03-09,T26,S01729,W026,Katsuma,52,39
2026-03-09,T26,S01714,W026,Katsuma,26,18
2026-03-09,T26,S01751,W026,Katsuma,22,17
2026-03-09,T26,S01737,W026,Katsuma,40,29
2026-03-09,T26,S01746,W026,Katsuma,53,37
2026-03-09,T26,S01747,W026,Katsuma,47,36
2026-03-09,T26,S01721,W026,Katsuma,81,84
2026-03-10,T26,S01719,W026,Katsuma,12,12
2026-03-10,T26,S01743,W026,Katsuma,10,6
2026-03-10,T26,S01748,W026,Katsuma,48,34
2026-03-10,T26,S01728,W026,Katsuma,5,4
2026-03-10,T26,S01717,W026,Katsuma,13,8
2026-03-10,T26,S01718,W026,Katsuma,80,47
2026-03-10,T26,S01725,W026,Katsuma,27,18
2026-03-10,T26,S01710,W026,Katsuma,118,77
2026-03-11,T26,S01726,W026,Katsuma,20,13
2026-03-11,T26,S01733,W026,Katsuma,78,75
2026-03-11,T26,S01744,W026,Katsuma,70,41
2026-03-11,T26,S01713,W026,Katsuma,85,83
2026-03-11,T26,S01708,W026,Katsuma,156,123
2026-03-11,T26,S01742,W026,Katsuma,16,9
2026-03-11,T26,S01740,W026,Katsuma,22,21
2026-03-11,T26,S01722,W026,Katsuma,52,54
2026-03-12,T26,S01734,W026,Katsuma,60,36
2026-03-12,T26,S01731,W026,Katsuma,40,28
2026-03-12,T26,S01707,W026,Katsuma,17,11
2026-03-12,T26,S01724,W026,Katsuma,35,33
2026-03-12,T26,S01741,W026,Katsuma,74,69
2026-03-12,T26,S01716,W026,Katsuma,84,47
2026-03-12,T26,S01738,W026,Katsuma,96,89
2026-03-12,T26,S01709,W026,Katsuma,65,49
2026-03-13,T26,S01745,W026,Katsuma,21,14
2026-03-13,T26,S01752,W026,Katsuma,29,24
2026-03-13,T26,S01749,W026,Katsuma,47,27
2026-03-13,T26,S01753,W026,Katsuma,18,11
2026-03-13,T26,S01730,W026,Katsuma,75,79
2026-03-13,T26,S01720,W026,Katsuma,11,11
2026-03-09,T27,S01773,W027,Katsuma,35,36
2026-03-09,T27,S01758,W027,Katsuma,11,8
2026-03-09,T27,S01778,W027,Katsuma,3,3
2026-03-09,T27,S01788,W027,Katsuma,24,17
2026-03-09,T27,S01756,W027,Katsuma,60,56
2026-03-09,T27,S01783,W027,Katsuma,35,36
2026-03-10,T27,S01776,W027,Katsuma,36,37
2026-03-10,T27,S01779,W027,Katsuma,77,51
2026-03-10,T27,S01759,W027,Katsuma,66,52
2026-03-10,T27,S01774,W027,Katsuma,55,51
2026-03-10,T27,S01755,W027,Katsuma,27,21
2026-03-10,T27,S01762,W027,Katsuma,19,18
2026-03-11,T27,S01780,W027,Katsuma,111,63
2026-03-11,T27,S01790,W027,Katsuma,6,6
2026-03-11,T27,S01772,W027,Katsuma,25,22
2026-03-11,T27,S01763,W027,Katsuma,72,70
2026-03-11,T27,S01791,W027,Katsuma,62,62
2026-03-11,T27,S01784,W027,Katsuma,44,42
2026-03-12,T27,S01766,W027,Katsuma,166,114
2026-03-12,T27,S01771,W027,Katsuma,66,55
2026-03-12,T27,S01770,W027,Katsuma,17,12
2026-03-12,T27,S01765,W027,Katsuma,89,65
2026-03-12,T27,S01787,W027,Katsuma,9,5
2026-03-12,T27,S01767,W027,Katsuma,104,85
2026-03-13,T27,S01789,W027,Katsuma,21,18
2026-03-13,T27,S01764,W027,Katsuma,176,101
2026-03-13,T27,S01777,W027,Katsuma,24,22
2026-03-13,T27,S01781,W027,Katsuma,20,13
2026-03-13,T27,S01775,W027,Katsuma,8,6
2026-03-13,T27,S01785,W027,Katsuma,14,9
2026-03-09,T28,S01842,W028,Ilela,4,2
2026-03-09,T28,S01816,W028,Ilela,7,4
2026-03-09,T28,S01826,W028,Ilela,112,113
2026-03-09,T28,S01820,W028,Ilela,17,17
2026-03-09,T28,S01801,W028,Ilela,39,26
2026-03-09,T28,S01808,W028,Ilela,14,10
2026-03-09,T28,S01795,W028,Ilela,14,10
2026-03-09,T28,S01794,W028,Ilela,45,31
2026-03-09,T28,S01811,W028,Ilela,95,72
2026-03-09,T28,S01843,W028,Ilela,18,16
2026-03-10,T28,S01804,W028,Ilela,11,10
2026-03-10,T28,S01827,W028,Ilela,65,64
2026-03-10,T28,S01823,W028,Ilela,56,48
2026-03-10,T28,S01805,W028,Ilela,16,15
2026-03-10,T28,S01831,W028,Ilela,21,14
2026-03-10,T28,S01839,W028,Ilela,50,31
2026-03-10,T28,S01806,W028,Ilela,12,10
2026-03-10,T28,S01800,W028,Ilela,37,36
2026-03-10,T28,S01809,W028,Ilela,37,38
2026-03-10,T28,S01812,W028,Ilela,17,15
2026-03-11,T28,S01792,W028,Ilela,117,107
2026-03-11,T28,S01841,W028,Ilela,72,71
2026-03-11,T28,S01830,W028,Ilela,27,24
2026-03-11,T28,S01817,W028,Ilela,40,34
2026-03-11,T28,S01834,W028,Ilela,24,23
2026-03-11,T28,S01833,W028,Ilela,46,47
2026-03-11,T28,S01821,W028,Ilela,35,22
2026-03-11,T28,S01796,W028,Ilela,92,81
2026-03-11,T28,S01799,W028,Ilela,158,166
2026-03-11,T28,S01825,W028,Ilela,62,55
2026-03-12,T28,S01832,W028,Ilela,63,43
2026-03-12,T28,S01840,W028,Ilela,39,25
2026-03-12,T28,S01836,W028,Ilela,40,41
2026-03-12,T28,S01793,W028,Ilela,105,65
2026-03-12,T28,S01797,W028,Ilela,93,97
2026-03-12,T28,S01798,W028,Ilela,81,72
2026-03-12,T28,S01829,W028,Ilela,103,89
2026-03-12,T28,S01818,W028,Ilela,27,20
2026-03-12,T28,S01828,W028,Ilela,112,97
2026-03-12,T28,S01824,W028,Ilela,40,27
2026-03-13,T28,S01819,W028,Ilela,109,76
2026-03-13,T28,S01835,W028,Ilela,45,39
2026-03-13,T28,S01822,W028,Ilela,36,30
2026-03-13,T28,S01837,W028,Ilela,10,8
2026-03-13,T28,S01807,W028,Ilela,72,66
2026-03-13,T28,S01803,W028,Ilela,199,185
2026-03-13,T28,S01810,W028,Ilela,14,9
2026-03-13,T28,S01815,W028,Ilela,65,41
2026-03-13,T28,S01813,W028,Ilela,19,18
2026-03-09,T29,S01916,W029,Ilela,116,94
2026-03-09,T29,S01878,W029,Ilela,59,36
2026-03-09,T29,S01899,W029,Ilela,78,46
2026-03-09,T29,S01875,W029,Ilela,47,46
2026-03-09,T29,S01918,W029,Ilela,29,28
2026-03-09,T29,S01923,W029,Ilela,24,18
2026-03-09,T29,S01846,W029,Ilela,13,11
2026-03-09,T29,S01913,W029,Ilela,127,98
2026-03-09,T29,S01903,W029,Ilela,69,54
2026-03-09,T29,S01880,W029,Ilela,40,39
2026-03-09,T29,S01894,W029,Ilela,97,68
2026-03-09,T29,S01896,W029,Ilela,18,14
2026-03-09,T29,S01877,W029,Ilela,10,10
2026-03-09,T29,S01887,W029,Ilela,3,2
2026-03-09,T29,S01860,W029,Ilela,63,35
2026-03-10,T29,S01847,W029,Ilela,90,61
2026-03-10,T29,S01886,W029,Ilela,47,38
2026-03-10,T29,S01908,W029,Ilela,102,66
2026-03-10,T29,S01869,W029,Ilela,70,48
2026-03-10,T29,S01876,W029,Ilela,28,28
2026-03-10,T29,S01900,W029,Ilela,27,16
2026-03-10,T29,S01915,W029,Ilela,114,78
2026-03-10,T29,S01895,W029,Ilela,71,47
2026-03-10,T29,S01851,W029,Ilela,44,31
2026-03-10,T29,S01873,W029,Ilela,81,81
2026-03-10,T29,S01862,W029,Ilela,63,47
2026-03-10,T29,S01905,W029,Ilela,63,42
2026-03-10,T29,S01910,W029,Ilela,177,185
2026-03-10,T29,S01867,W029,Ilela,25,26
2026-03-10,T29,S01906,W029,Ilela,89,50
2026-03-11,T29,S01852,W029,Ilela,143,141
2026-03-11,T29,S01917,W029,Ilela,49,35
2026-03-11,T29,S01904,W029,Ilela,140,84
2026-03-11,T29,S01855,W029,Ilela,116,105
2026-03-11,T29,S01858,W029,Ilela,30,17
2026-03-11,T29,S01912,W029,Ilela,27,16
2026-03-11,T29,S01863,W029,Ilela,16,9
2026-03-11,T29,S01859,W029,Ilela,149,142
2026-03-11,T29,S01853,W029,Ilela,60,45
2026-03-11,T29,S01870,W029,Ilela,60,60
2026-03-11,T29,S01891,W029,Ilela,83,56
2026-03-11,T29,S01865,W029,Ilela,4,4
2026-03-11,T29,S01874,W029,Ilela,6,4
2026-03-11,T29,S01921,W029,Ilela,45,25
2026-03-11,T29,S01879,W029,Ilela,13,11
2026-03-12,T29,S01893,W029,Ilela,16,10
2026-03-12,T29,S01909,W029,Ilela,153,106
2026-03-12,T29,S01882,W029,Ilela,6,6
2026-03-12,T29,S01897,W029,Ilela,8,7
2026-03-12,T29,S01850,W029,Ilela,43,37
2026-03-12,T29,S01883,W029,Ilela,51,53
2026-03-12,T29,S01844,W029,Ilela,159,123
2026-03-12,T29,S01884,W029,Ilela,35,32
2026-03-12,T29,S01845,W029,Ilela,69,47
2026-03-12,T29,S01868,W029,Ilela,218,135
2026-03-12,T29,S01888,W029,Ilela,23,15
2026-03-12,T29,S01924,W029,Ilela,40,23
2026-03-12,T29,S01922,W029,Ilela,15,8
2026-03-12,T29,S01920,W029,Ilela,23,21
2026-03-12,T29,S01872,W029,Ilela,20,21
2026-03-13,T29,S01866,W029,Ilela,18,10
2026-03-13,T29,S01898,W029,Ilela,28,19
2026-03-13,T29,S01889,W029,Ilela,20,18
2026-03-13,T29,S01890,W029,Ilela,207,144
2026-03-13,T29,S01902,W029,Ilela,14,10
2026-03-13,T29,S01911,W029,Ilela,51,39
2026-03-13,T29,S01881,W029,Ilela,117,92
2026-03-13,T29,S01864,W029,Ilela,96,85
2026-03-13,T29,S01914,W029,Ilela,12,12
2026-03-13,T29,S01861,W029,Ilela,7,5
2026-03-13,T29,S01848,W029,Ilela,51,40
2026-03-13,T29,S01871,W029,Ilela,9,6
2026-03-13,T29,S01885,W029,Ilela,65,36
2026-03-13,T29,S01892,W029,Ilela,49,36
2026-03-13,T29,S01901,W029,Ilela,45,45
2026-03-09,T30,S01970,W030,Ilela,93,98
2026-03-09,T30,S01969,W030,Ilela,16,11
2026-03-09,T30,S01930,W030,Ilela,16,12
2026-03-09,T30,S01954,W030,Ilela,53,37
2026-03-09,T30,S01968,W030,Ilela,11,8
2026-03-09,T30,S01949,W030,Ilela,71,71
2026-03-09,T30,S01952,W030,Ilela,24,19
2026-03-09,T30,S01933,W030,Ilela,59,45
2026-03-09,T30,S01948,W030,Ilela,70,53
2026-03-09,T30,S01936,W030,Ilela,78,59
2026-03-09,T30,S01927,W030,Ilela,17,14
2026-03-10,T30,S01975,W030,Ilela,32,33
2026-03-10,T30,S01940,W030,Ilela,126,77
2026-03-10,T30,S01986,W030,Ilela,90,82
2026-03-10,T30,S01945,W030,Ilela,20,14
2026-03-10,T30,S01957,W030,Ilela,322,277
2026-03-10,T30,S01965,W030,Ilela,39,28
2026-03-10,T30,S01951,W030,Ilela,21,13
2026-03-10,T30,S01934,W030,Ilela,49,48
2026-03-10,T30,S01960,W030,Ilela,104,74
2026-03-10,T30,S01939,W030,Ilela,7,7
2026-03-10,T30,S01928,W030,Ilela,61,45
2026-03-11,T30,S01926,W030,Ilela,40,25
2026-03-11,T30,S01972,W030,Ilela,17,12
2026-03-11,T30,S01973,W030,Ilela,45,33
2026-03-11,T30,S01935,W030,Ilela,18,12
2026-03-11,T30,S01956,W030,Ilela,27,16
2026-03-11,T30,S01929,W030,Ilela,122,100
2026-03-11,T30,S01953,W030,Ilela,25,18
2026-03-11,T30,S01941,W030,Ilela,5,4
2026-03-11,T30,S01988,W030,Ilela,26,25
2026-03-11,T30,S01937,W030,Ilela,16,14
2026-03-11,T30,S01966,W030,Ilela,80,60
2026-03-12,T30,S01955,W030,Ilela,99,69
2026-03-12,T30,S01946,W030,Ilela,26,25
2026-03-12,T30,S01980,W030,Ilela,69,63
2026-03-12,T30,S01963,W030,Ilela,58,57
2026-03-12,T30,S01947,W030,Ilela,56,39
2026-03-12,T30,S01958,W030,Ilela,23,15
2026-03-12,T30,S01962,W030,Ilela,19,13
2026-03-12,T30,S01961,W030,Ilela,50,38
2026-03-12,T30,S01982,W030,Ilela,27,18
2026-03-12,T30,S01967,W030,Ilela,63,37
2026-03-12,T30,S01931,W030,Ilela,131,130
2026-03-13,T30,S01964,W030,Ilela,11,11
2026-03-13,T30,S01981,W030,Ilela,15,13
2026-03-13,T30,S01978,W030,Ilela,71,57
2026-03-13,T30,S01983,W030,Ilela,54,45
2026-03-13,T30,S01938,W030,Ilela,26,18
2026-03-13,T30,S01942,W030,Ilela,90,67
2026-03-13,T30,S01959,W030,Ilela,53,44
2026-03-13,T30,S01974,W030,Ilela,449,281
2026-03-13,T30,S01989,W030,Ilela,295,182
2026-03-13,T30,S01971,W030,Ilela,13,10
2026-03-13,T30,S01987,W030,Ilela,17,17
2026-03-09,T31,S02029,W031,Katsuma,8,6
2026-03-09,T31,S02003,W031,Katsuma,93,74
2026-03-09,T31,S02023,W031,Katsuma,17,13
2026-03-09,T31,S02034,W031,Katsuma,27,20
2026-03-09,T31,S02040,W031,Katsuma,48,36
2026-03-09,T31,S02025,W031,Katsuma,50,28
2026-03-10,T31,S02013,W031,Katsuma,55,38
2026-03-10,T31,S02037,W031,Katsuma,131,76
2026-03-10,T31,S02002,W031,Katsuma,69,46
2026-03-10,T31,S02001,W031,Katsuma,45,36
2026-03-10,T31,S02010,W031,Katsuma,30,18
2026-03-10,T31,S02006,W031,Katsuma,38,24
2026-03-11,T31,S02036,W031,Katsuma,15,14
2026-03-11,T31,S02026,W031,Katsuma,7,7
2026-03-11,T31,S02018,W031,Katsuma,50,36
2026-03-11,T31,S01993,W031,Katsuma,305,286
2026-03-11,T31,S02038,W031,Katsuma,18,15
2026-03-11,T31,S02047,W031,Katsuma,36,120
2026-03-12,T31,S02045,W031,Katsuma,76,79
2026-03-12,T31,S01999,W031,Katsuma,16,14
2026-03-12,T31,S02020,W031,Katsuma,73,48
2026-03-12,T31,S02014,W031,Katsuma,12,10
2026-03-12,T31,S02022,W031,Katsuma,16,10
2026-03-12,T31,S02015,W031,Katsuma,57,49
2026-03-13,T31,S02017,W031,Katsuma,118,120
2026-03-13,T31,S02021,W031,Katsuma,97,92
2026-03-13,T31,S02012,W031,Katsuma,24,16
2026-03-09,T32,S02079,W032,Ilela,34,26
2026-03-09,T32,S02065,W032,Ilela,73,61
2026-03-09,T32,S02087,W032,Ilela,64,67
2026-03-09,T32,S02097,W032,Ilela,18,13
2026-03-09,T32,S02069,W032,Ilela,122,96
2026-03-09,T32,S02068,W032,Ilela,49,35
2026-03-09,T32,S02082,W032,Ilela,29,22
2026-03-09,T32,S02098,W032,Ilela,15,14
2026-03-09,T32,S02066,W032,Ilela,99,73
2026-03-09,T32,S02056,W032,Ilela,41,25
2026-03-10,T32,S02055,W032,Ilela,63,36
2026-03-10,T32,S02085,W032,Ilela,69,48
2026-03-10,T32,S02071,W032,Ilela,65,40
2026-03-10,T32,S02062,W032,Ilela,57,54
2026-03-10,T32,S02077,W032,Ilela,43,34
2026-03-10,T32,S02061,W032,Ilela,62,65
2026-03-10,T32,S02088,W032,Ilela,87,69
2026-03-10,T32,S02075,W032,Ilela,135,108
2026-03-10,T32,S02072,W032,Ilela,20,18
2026-03-10,T32,S02053,W032,Ilela,25,21
2026-03-11,T32,S02092,W032,Ilela,9,9
2026-03-11,T32,S02054,W032,Ilela,73,49
2026-03-11,T32,S02067,W032,Ilela,22,17
2026-03-11,T32,S02081,W032,Ilela,62,40
2026-03-11,T32,S02089,W032,Ilela,12,8
2026-03-11,T32,S02073,W032,Ilela,27,19
2026-03-11,T32,S02070,W032,Ilela,89,91
2026-03-11,T32,S02095,W032,Ilela,9,9
2026-03-11,T32,S02084,W032,Ilela,27,17
2026-03-11,T32,S02093,W032,Ilela,48,28
2026-03-12,T32,S02063,W032,Ilela,126,94
2026-03-12,T32,S02096,W032,Ilela,32,30
2026-03-12,T32,S02049,W032,Ilela,12,11
2026-03-12,T32,S02086,W032,Ilela,38,23
2026-03-12,T32,S02057,W032,Ilela,57,44
2026-03-12,T32,S02099,W032,Ilela,40,36
2026-03-12,T32,S02058,W032,Ilela,38,25
2026-03-12,T32,S02051,W032,Ilela,33,23
2026-03-12,T32,S02091,W032,Ilela,33,24
2026-03-12,T32,S02064,W032,Ilela,207,168
2026-03-13,T32,S02060,W032,Ilela,40,32
2026-03-13,T32,S02090,W032,Ilela,39,28
2026-03-13,T32,S02078,W032,Ilela,96,80
2026-03-13,T32,S02094,W032,Ilela,12,10
2026-03-13,T32,S02080,W032,Ilela,4,4
2026-03-13,T32,S02083,W032,Ilela,105,61
2026-03-13,T32,S02076,W032,Ilela,57,53
2026-03-13,T32,S02074,W032,Ilela,18,17
2026-03-13,T32,S02052,W032,Ilela,6,6
